,Timestamp,Checker,Benchmark,Total steps,Guest cycles,Setup time,Guest loading time,Preprocessing time,Proving time,Verification time,Total time,Tokens
140,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/35.erc20transfer_success_total/35.erc20transfer_success_tm_0_3.mm,5432704,,,,,519.3961002,18.79285411,,7971
141,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/25.erc20transfer_success_total/25.erc20transfer_success_tm_0_3.mm,5432704,,,,,508.3248478,18.7873289,,7971
142,2024-11-03 9:41:27,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/42.erc20transfer_success_total/42.erc20transfer_success_tm_0_5.mm,5425891,,,,,508.8236175,18.78354935,,8104
143,2024-11-06 23:01:37,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/20.erc20transfer_success_total/20.erc20transfer_success_tm_0_1.mm,4829484,,,,,498.8985234,18.76473747,,8205
144,2024-11-06 23:01:37,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/39.erc20transfer_success_total/39.erc20transfer_success_tm_0_1.mm,4847804,,,,,496.5162187,18.76234167,,8206
145,2024-11-06 23:01:37,cairo,imp/mm-proofs/erc20transfer_success_resugared_32_slices/44.erc20transfer_success_total/44.erc20transfer_success_tm_0_7.mm,4148138,,,,,507.7908448,18.80476516,,8294
146,2024-11-06 23:01:37,cairo,imp/mm-proofs/erc20transfer_success_resugared_32_slices/21.erc20transfer_success_total/21.erc20transfer_success_tm_0.mm,4214893,,,,,501.3879298,18.7900172,,8343
147,2024-11-06 23:01:37,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/26.erc20transfer_success_total/26.erc20transfer_success_tm_0_0.mm,5988888,,,,,502.0059923,18.94005152,,8748
148,2024-11-06 23:01:37,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/4.erc20transfer_success_total/4.erc20transfer_success_tm_0_5.mm,6129215,,,,,489.539686,18.74918812,,8864
149,2024-11-06 23:01:37,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/45.erc20transfer_success_total/45.erc20transfer_success_tm_0_6.mm,6333373,,,,,490.1235503,18.78918497,,9259
150,2024-11-06 23:01:37,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/3.erc20transfer_success_total/3.erc20transfer_success_tm_0_5.mm,6414931,,,,,506.7410891,18.79244865,,9280
151,2024-11-06 23:01:37,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/2.erc20transfer_success_total/2.erc20transfer_success_tm_0_5.mm,6687266,,,,,511.2517971,18.79615792,,9697
152,2024-11-06 23:01:37,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/44.erc20transfer_success_total/44.erc20transfer_success_tm_0_7.mm,7097693,,,,,500.8849388,18.81482023,,9737
153,2024-11-06 23:01:37,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/8.erc20transfer_success_total/8.erc20transfer_success_tm_0_5.mm,6742136,,,,,499.9039765,18.79614327,,9820
154,2024-11-06 23:01:37,cairo,imp/mm-proofs/erc20transfer_success_regular_32_slices/1.erc20transfer_success_total/1.erc20transfer_success_tm_0_5.mm,6960561,,,,,499.1694065,18.80359882,,10114
